476.000,5235.00,5235.00,14.1125
477.000,5230.00,5230.00,14.2710
478.000,5225.00,5225.00,14.2710
479.000,5220.00,5220.00,14.5464
480.000,5215.00,5215.00,14.5312
481.000,5210.00,5210.00,14.7388
482.000,5205.00,5205.00,15.2603
483.000,5200.00,5200.00,15.3197
484.000,5195.00,5195.00,15.3197
485.000,5190.00,5190.00,15.6799
486.000,5185.00,5185.00,15.6799
487.000,5180.00,5180.00,15.8085
488.000,5175.00,5175.00,15.8224
489.000,5170.00,5170.00,16.0010
490.000,5165.00,5165.00,16.5938
491.000,5160.00,5160.00,16.8540
492.000,5155.00,5155.00,16.7836
493.000,5150.00,5150.00,16.9478
494.000,5145.00,5145.00,16.9409
495.000,5140.00,5140.00,16.9570
496.000,5135.00,5135.00,16.9570
497.000,5130.00,5130.00,17.4399
498.000,5125.00,5125.00,17.4944
499.000,5120.00,5120.00,17.5679
500.000,5115.00,5115.00,17.5679
501.000,5110.00,5110.00,18.1641
502.000,5105.00,5105.00,18.2477
503.000,5100.00,5100.00,18.6445
504.000,5095.00,5095.00,18.9204
505.000,5090.00,5090.00,19.5074
506.000,5085.00,5085.00,19.5931
507.000,5080.00,5080.00,20.0986
508.000,5075.00,5075.00,20.3398
509.000,5070.00,5070.00,20.7539
510.000,5065.00,5065.00,20.9130
511.000,5060.00,5060.00,21.3252
512.000,5055.00,5055.00,21.3486
513.000,5050.00,5050.00,21.5352
514.000,5045.00,5045.00,21.5273
515.000,5040.00,5040.00,21.5352
516.000,5035.00,5035.00,21.5352
517.000,5030.00,5030.00,21.6265
518.000,5025.00,5025.00,21.7563
519.000,5020.00,5020.00,21.8657
520.000,5015.00,5015.00,21.8657
521.000,5010.00,5010.00,22.2280
522.000,5005.00,5005.00,22.2666
523.000,5000.00,5000.00,22.2798
524.000,4995.00,4995.00,22.2666
525.000,4990.00,4990.00,22.2280
526.000,4985.00,4985.00,22.2114
527.000,4980.00,4980.00,22.2119
528.000,4975.00,4975.00,22.2280
529.000,4970.00,4970.00,22.2798
530.000,4965.00,4965.00,22.2798
531.000,4960.00,4960.00,22.3979
532.000,4955.00,4955.00,22.3428
533.000,4950.00,4950.00,22.4746
534.000,4945.00,4945.00,22.3979
535.000,4940.00,4940.00,22.4746
536.000,4935.00,4935.00,22.7788
537.000,4930.00,4930.00,23.3730
538.000,4925.00,4925.00,23.7976
539.000,4920.00,4920.00,23.8345
540.000,4915.00,4915.00,24.4395
541.000,4910.00,4910.00,24.5236
542.000,4905.00,4905.00,24.7061
543.000,4900.00,4900.00,24.9307
544.000,4895.00,4895.00,24.8403
545.000,4890.00,4890.00,25.6621
546.000,4885.00,4885.00,25.7061
547.000,4880.00,4880.00,25.7061
548.000,4875.00,4875.00,25.7061
549.000,4870.00,4870.00,25.8868
550.000,4865.00,4865.00,25.8994
551.000,4860.00,4860.00,25.8999
552.000,4855.00,4855.00,26.0341
553.000,4850.00,4850.00,26.2263
554.000,4845.00,4845.00,26.3036
555.000,4840.00,4840.00,26.3770
556.000,4835.00,4835.00,26.3036
557.000,4830.00,4830.00,26.3169
558.000,4825.00,4825.00,26.3889
559.000,4820.00,4820.00,26.4106
560.000,4815.00,4815.00,26.9521
561.000,4810.00,4810.00,27.1401
562.000,4805.00,4805.00,27.2573
563.000,4800.00,4800.00,27.3467
564.000,4795.00,4795.00,27.9766
565.000,4790.00,4790.00,28.1548
566.000,4785.00,4785.00,28.1548
567.000,4780.00,4780.00,28.5229
568.000,4775.00,4775.00,28.5903
569.000,4770.00,4770.00,29.2783
570.000,4765.00,4765.00,29.2783
571.000,4760.00,4760.00,29.6992
572.000,4755.00,4755.00,29.6514
573.000,4750.00,4750.00,29.7354
574.000,4745.00,4745.00,29.7354
575.000,4740.00,4740.00,29.8027
576.000,4735.00,4735.00,29.7354
577.000,4730.00,4730.00,29.8027
578.000,4725.00,4725.00,30.4117
579.000,4720.00,4720.00,30.6875
580.000,4715.00,4715.00,30.4834
581.000,4710.00,4710.00,30.7573
582.000,4705.00,4705.00,31.1162
583.000,4700.00,4700.00,31.1162
584.000,4695.00,4695.00,31.1162
585.000,4690.00,4690.00,31.4126
586.000,4685.00,4685.00,31.8018
587.000,4680.00,4680.00,31.9712
588.000,4675.00,4675.00,31.8301
589.000,4670.00,4670.00,32.0244
590.000,4665.00,4665.00,31.8301
591.000,4660.00,4660.00,32.2861
592.000,4655.00,4655.00,33.0884
593.000,4650.00,4650.00,32.0244
594.000,4645.00,4645.00,32.0244
595.000,4640.00,4640.00,32.0244
596.000,4635.00,4635.00,33.0884
597.000,4630.00,4630.00,33.0884
598.000,4625.00,4625.00,32.2861
599.000,4620.00,4620.00,33.2321
600.000,4615.00,4615.00,33.2321
601.000,4610.00,4610.00,33.3418
602.000,4605.00,4605.00,33.6484
603.000,4600.00,4600.00,33.6991
604.000,4595.00,4595.00,33.8599
605.000,4590.00,4590.00,34.7036
606.000,4585.00,4585.00,34.7036
607.000,4580.00,4580.00,35.0815
608.000,4575.00,4575.00,35.3511
609.000,4570.00,4570.00,35.8823
610.000,4565.00,4565.00,36.2832
611.000,4560.00,4560.00,36.4497
612.000,4555.00,4555.00,36.2832
613.000,4550.00,4550.00,36.2832
614.000,4545.00,4545.00,36.3447
615.000,4540.00,4540.00,36.4497
616.000,4535.00,4535.00,36.3447
617.000,4530.00,4530.00,36.6230
618.000,4525.00,4525.00,36.6230
619.000,4520.00,4520.00,36.6230
620.000,4515.00,4515.00,36.6230
621.000,4510.00,4510.00,36.4497
622.000,4505.00,4505.00,35.8823
623.000,4500.00,4500.00,35.8823
624.000,4495.00,4495.00,35.3511
625.000,4490.00,4490.00,35.8823
626.000,4485.00,4485.00,35.8823
627.000,4480.00,4480.00,36.3447
628.000,4475.00,4475.00,36.3447
629.000,4470.00,4470.00,36.8910
630.000,4465.00,4465.00,36.8910
631.000,4460.00,4460.00,37.2554
632.000,4455.00,4455.00,37.5137
633.000,4450.00,4450.00,37.6025
634.000,4445.00,4445.00,37.9221
635.000,4440.00,4440.00,38.2632
636.000,4435.00,4435.00,38.8005
637.000,4430.00,4430.00,38.8765
638.000,4425.00,4425.00,39.0438
639.000,4420.00,4420.00,39.7915
640.000,4415.00,4415.00,40.4292
641.000,4410.00,4410.00,40.4419
642.000,4405.00,4405.00,40.4419
643.000,4400.00,4400.00,41.0391
644.000,4395.00,4395.00,41.3203
645.000,4390.00,4390.00,41.7905
646.000,4385.00,4385.00,41.9912
647.000,4380.00,4380.00,42.2168
648.000,4375.00,4375.00,42.4077
649.000,4370.00,4370.00,42.0435
650.000,4365.00,4365.00,41.7905
651.000,4360.00,4360.00,41.7720
652.000,4355.00,4355.00,41.7720
653.000,4350.00,4350.00,41.7905
654.000,4345.00,4345.00,41.7905
655.000,4340.00,4340.00,41.7720
656.000,4335.00,4335.00,41.0859
657.000,4330.00,4330.00,40.9341
658.000,4325.00,4325.00,40.4419
659.000,4320.00,4320.00,40.6211
660.000,4315.00,4315.00,41.0391
661.000,4310.00,4310.00,41.3203
662.000,4305.00,4305.00,41.0859
663.000,4300.00,4300.00,41.3203
664.000,4295.00,4295.00,41.3203
665.000,4290.00,4290.00,41.7720
666.000,4285.00,4285.00,41.0859
667.000,4280.00,4280.00,41.0859
668.000,4275.00,4275.00,41.0859
669.000,4270.00,4270.00,41.3203
670.000,4265.00,4265.00,41.7720
671.000,4260.00,4260.00,41.7905
672.000,4255.00,4255.00,41.7905
673.000,4250.00,4250.00,41.7720
674.000,4245.00,4245.00,41.7720
675.000,4240.00,4240.00,41.0859
676.000,4235.00,4235.00,40.9341
677.000,4230.00,4230.00,40.4419
678.000,4225.00,4225.00,40.4419
679.000,4220.00,4220.00,40.6211
680.000,4215.00,4215.00,41.0391
681.000,4210.00,4210.00,41.3203
682.000,4205.00,4205.00,41.3203
683.000,4200.00,4200.00,41.0859
684.000,4195.00,4195.00,40.6211
685.000,4190.00,4190.00,40.4292
686.000,4185.00,4185.00,39.7651
687.000,4180.00,4180.00,38.9141
